xc_mm,R2_linear_g,R2_linear_1overg,R2_shifted_inv,R2_power,R2_exponential
-4.34377188594297,0.831811361444219,0.413303831535574,0.831811356959707,0.594182889521734,0.805189726003199
-2.17188594297149,0.84479989542851,0.978272065440289,0.999686813402045,0.980615099054344,0.947969148081929
0,0.796586071927886,0.994734999376939,0.999782752393567,0.994408963580956,0.913078599826308
2.17188594297149,0.794122587901991,0.994875798124861,0.998651810247259,0.995948352973681,0.906294656305354
4.34377188594297,0.881712298639017,0.886415350356053,0.928076396621293,0.929159998145458,0.904593860954786
