% Model:              wave_0.5_直叶片2mm_倾斜0deg-不同间隙对比 - 副本.mph
% Version:            COMSOL 6.3.0.290
% Date:               Jun 9 2026, 08:22
% Dimension:          1
% Nodes:              966
% Expressions:        1
% Description:        全局
% theta*67 (rad)          Value
-5.36                     0.11540951578199343
-5.36                     0.11379722810402067
-5.36                     0.11245852134980087
-5.36                     0.11111852725065717
-5.36                     0.11010481589207351
-5.36                     0.10916092978278118
-5.293                    0.1161496904867126
-5.293                    0.11475813746894988
-5.293                    0.11286002326818852
-5.293                    0.11175129341156263
-5.293                    0.11067649874873567
-5.293                    0.10968037780098519
-5.226                    0.11690383309707644
-5.226                    0.11541648302366644
-5.226                    0.11388521405331996
-5.226                    0.11257918317269629
-5.226                    0.11114655676245505
-5.226                    0.11005514773521113
-5.159                    0.11768625661129753
-5.159                    0.11596191027586035
-5.159                    0.11428428605891788
-5.159                    0.11298487093033609
-5.159                    0.11196251109519445
-5.159                    0.1108279610561953
-5.092                    0.11856836926042412
-5.092                    0.11693923195016248
-5.092                    0.11511430442784358
-5.092                    0.11375249387696465
-5.092                    0.11246907071785305
-5.092                    0.11116222775167052
-5.0249999999999995       0.11944900129570302
-5.0249999999999995       0.11784232298898652
-5.0249999999999995       0.11596485261197068
-5.0249999999999995       0.11453054712891941
-5.0249999999999995       0.11315913487552885
-5.0249999999999995       0.1119376647735188
-4.958                    0.12035467634100319
-4.958                    0.11861947972152129
-4.958                    0.11699844045750984
-4.958                    0.11494814459951966
-4.958                    0.1138069299466435
-4.958                    0.11249313962853104
-4.891                    0.1213203607303483
-4.891                    0.11956003608813984
-4.891                    0.11766262118960061
-4.891                    0.11581241289702454
-4.891                    0.11468330589165804
-4.891                    0.11300419244937496
-4.824000000000001        0.12239127622147364
-4.824000000000001        0.12034301932941353
-4.824000000000001        0.11833581022980978
-4.824000000000001        0.11653142706789829
-4.824000000000001        0.11505067328425289
-4.824000000000001        0.11364064601372528
-4.757000000000001        0.12345803983632814
-4.757000000000001        0.12133288310363402
-4.757000000000001        0.11937580391961772
-4.757000000000001        0.11741991018043559
-4.757000000000001        0.11577480394897573
-4.757000000000001        0.11396638861227207
-4.69                     0.12461518779477834
-4.69                     0.12236671877713953
-4.69                     0.12017932473818091
-4.69                     0.11844110939486724
-4.69                     0.11637534215020712
-4.69                     0.1147913007786661
-4.623                    0.1258754790011834
-4.623                    0.1235484403106213
-4.623                    0.12127493379377922
-4.623                    0.11934253881950246
-4.623                    0.11728590309873001
-4.623                    0.11578522290695828
-4.556                    0.12720099390315204
-4.556                    0.12483495027427574
-4.556                    0.12254349933255405
-4.556                    0.12029739470623169
-4.556                    0.11817129876517564
-4.556                    0.11647915752822928
-4.489                    0.1286415121034208
-4.489                    0.12617371265497193
-4.489                    0.12347816640845943
-4.489                    0.12122417636106683
-4.489                    0.11912335836784242
-4.489                    0.11707049509552524
-4.422000000000001        0.13011734205133876
-4.422000000000001        0.12755870251135057
-4.422000000000001        0.1247487084384344
-4.422000000000001        0.12229811247578562
-4.422000000000001        0.11979945848827134
-4.422000000000001        0.11803973415241212
-4.355                    0.13167827874109223
-4.355                    0.12897276908705982
-4.355                    0.1261315431852
-4.355                    0.12334697118983838
-4.355                    0.12093834895637276
-4.355                    0.11891325064473005
-4.288                    0.13338379741653356
-4.288                    0.13041228883774122
-4.288                    0.1271068243446952
-4.288                    0.12444805344023159
-4.288                    0.12204798864161034
-4.288                    0.1196682324649661
-4.221                    0.13526073892017113
-4.221                    0.13198027616953034
-4.221                    0.12844844970824687
-4.221                    0.12557432823280673
-4.221                    0.1230489083136299
-4.221                    0.12050441677017736
-4.154                    0.1372741103159262
-4.154                    0.1336669045957833
-4.154                    0.129905737464398
-4.154                    0.1267947604732842
-4.154                    0.1239408036982906
-4.154                    0.12152639224132487
-4.087                    0.1393673537120053
-4.087                    0.13541501111653295
-4.087                    0.13144902861165908
-4.087                    0.12817007738709513
-4.087                    0.12519389065352624
-4.087                    0.1223821000767626
-4.02                     0.14165639148134335
-4.02                     0.13733539614439874
-4.02                     0.13298294765466045
-4.02                     0.1290802950251958
-4.02                     0.12612142316192834
-4.02                     0.12325276899046145
-3.953                    0.1440732975640417
-3.953                    0.13925153252177844
-3.953                    0.13461485200168835
-3.953                    0.1304765010113645
-3.953                    0.12722732284076513
-3.953                    0.12437968931228408
-3.886                    0.14672183379366843
-3.886                    0.14128883616953944
-3.886                    0.1364226502739917
-3.886                    0.1320293902894911
-3.886                    0.12865313485649482
-3.886                    0.12521774971227245
-3.819                    0.14945855278018144
-3.819                    0.14354469280209237
-3.819                    0.13830170683411278
-3.819                    0.1334988297155766
-3.819                    0.12985006886235845
-3.819                    0.12645869063044662
-3.7520000000000002       0.15252828102711
-3.7520000000000002       0.14580201820235722
-3.7520000000000002       0.13996323447479758
-3.7520000000000002       0.13500970813970883
-3.7520000000000002       0.13109804880860618
-3.7520000000000002       0.12755326679106718
-3.685                    0.15559006864618138
-3.685                    0.14829502869689448
-3.685                    0.14199429139311137
-3.685                    0.13684557829067204
-3.685                    0.13246936253640537
-3.685                    0.12886397034816924
-3.618                    0.15918143039567278
-3.618                    0.15076983600770444
-3.618                    0.14391181307324868
-3.618                    0.13840892688836878
-3.618                    0.13377862670753446
-3.618                    0.1299053730789342
-3.551                    0.16271510561812996
-3.551                    0.15348526671700832
-3.551                    0.14590986994085167
-3.551                    0.1400174032507692
-3.551                    0.1352435549966604
-3.551                    0.1310604921147917
-3.4840000000000004       0.1662392003279078
-3.4840000000000004       0.15621491129091997
-3.4840000000000004       0.14796337550858032
-3.4840000000000004       0.1417509028540009
-3.4840000000000004       0.13668018947342483
-3.4840000000000004       0.13225209123827342
-3.4170000000000003       0.17015303236587911
-3.4170000000000003       0.1591923622993297
-3.4170000000000003       0.15048660908123518
-3.4170000000000003       0.14369237606099264
-3.4170000000000003       0.13823162202532963
-3.4170000000000003       0.13327940975572244
-3.35                     0.17433021257143583
-3.35                     0.1620804940092168
-3.35                     0.15285605518870454
-3.35                     0.14537290261760474
-3.35                     0.13972877033632272
-3.35                     0.13448741759350183
-3.283                    0.17836430778886653
-3.283                    0.16512544206159424
-3.283                    0.15550320689761823
-3.283                    0.14730201209708105
-3.283                    0.14117099876218575
-3.283                    0.1361216859856461
-3.216                    0.18276306435517398
-3.216                    0.16847171950516032
-3.216                    0.15769234648621053
-3.216                    0.14928634537787144
-3.216                    0.14265690523297717
-3.216                    0.13736575897599332
-3.149                    0.18713204142067846
-3.149                    0.17172874818116773
-3.149                    0.1601124352524027
-3.149                    0.1510779118185798
-3.149                    0.14459324502598786
-3.149                    0.13858215867096443
-3.082                    0.1918955447594868
-3.082                    0.17525232536895807
-3.082                    0.16263765218621187
-3.082                    0.15330560303385957
-3.082                    0.14604544101019137
-3.082                    0.1395823115839033
-3.0149999999999997       0.19651008885299184
-3.0149999999999997       0.17857575854995125
-3.0149999999999997       0.1652229465005528
-3.0149999999999997       0.1554506998097705
-3.0149999999999997       0.14764474703457
-3.0149999999999997       0.14136513423007835
-2.948                    0.20170349083701844
-2.948                    0.18204850137722028
-2.948                    0.16783456134534605
-2.948                    0.1575248725098038
-2.948                    0.14918080300145514
-2.948                    0.14274000928523267
-2.8810000000000002       0.20632780108796145
-2.8810000000000002       0.18542951198603325
-2.8810000000000002       0.17069213413608245
-2.8810000000000002       0.15926210949892972
-2.8810000000000002       0.15083484542433925
-2.8810000000000002       0.14399185825013966
-2.814                    0.21130131520688267
-2.814                    0.18915677916716828
-2.814                    0.1731776238690206
-2.814                    0.16127663430027625
-2.814                    0.15256108093815557
-2.814                    0.1452831991162212
-2.7470000000000003       0.21640683760114435
-2.7470000000000003       0.1926909655042495
-2.7470000000000003       0.17579510511449523
-2.7470000000000003       0.16375201723839986
-2.7470000000000003       0.15409228152784435
-2.7470000000000003       0.14651921725773856
-2.68                     0.2215898299645094
-2.68                     0.196017872955103
-2.68                     0.17838898641524434
-2.68                     0.16555653020178618
-2.68                     0.15582757501863537
-2.68                     0.14820249373798322
-2.613                    0.22677457582245844
-2.613                    0.19976322345754116
-2.613                    0.18127917318692222
-2.613                    0.16760059103773084
-2.613                    0.15750821032006554
-2.613                    0.1494083961802606
-2.546                    0.23232418635270283
-2.546                    0.20345020252163093
-2.546                    0.18371003059207144
-2.546                    0.16949692743314465
-2.546                    0.1593959530931413
-2.546                    0.15092485357596117
-2.479                    0.23705754261053785
-2.479                    0.20691989627003915
-2.479                    0.1869792561652408
-2.479                    0.1719510251016057
-2.479                    0.16102880441532372
-2.479                    0.15207236526583445
-2.4120000000000004       0.24209482075706393
-2.4120000000000004       0.21056247292433686
-2.4120000000000004       0.18950143792747948
-2.4120000000000004       0.17401589147755536
-2.4120000000000004       0.1625974549507201
-2.4120000000000004       0.15370452700266
-2.345                    0.2472602152462595
-2.345                    0.21420111076769655
-2.345                    0.19212751625869012
-2.345                    0.17621998655567792
-2.345                    0.16436581768402184
-2.345                    0.15491147086457605
-2.278                    0.25241632487953114
-2.278                    0.2177640389546822
-2.278                    0.19479122752545575
-2.278                    0.178281605396911
-2.278                    0.16597379298564238
-2.278                    0.1563781295043163
-2.2110000000000003       0.2577772108276997
-2.2110000000000003       0.2211529877948743
-2.2110000000000003       0.19711222191946362
-2.2110000000000003       0.18038351978459227
-2.2110000000000003       0.16754281121061526
-2.2110000000000003       0.15760163831557025
-2.144                    0.2623116727165711
-2.144                    0.2247911632814019
-2.144                    0.19987990352757093
-2.144                    0.18225827074601947
-2.144                    0.16913868059534165
-2.144                    0.15920332764604542
-2.077                    0.2668969752524121
-2.077                    0.22803021206736737
-2.077                    0.20262674588437193
-2.077                    0.18407392316634752
-2.077                    0.17072458442811803
-2.077                    0.16022140583012445
-2.01                     0.27139391224765436
-2.01                     0.23147451850126508
-2.01                     0.20502049865079447
-2.01                     0.1861993825528371
-2.01                     0.17252332430184575
-2.01                     0.16154649710858698
-1.9429999999999998       0.27612996953836766
-1.9429999999999998       0.2344334045520125
-1.9429999999999998       0.20769911893764012
-1.9429999999999998       0.1880895280044585
-1.9429999999999998       0.17391886033806614
-1.9429999999999998       0.1628443452299849
-1.876                    0.28108995320405766
-1.876                    0.2377811425812072
-1.876                    0.2096010729398181
-1.876                    0.18993898351509256
-1.876                    0.17535149113054718
-1.876                    0.16389563335942806
-1.8090000000000002       0.285304269975323
-1.8090000000000002       0.24055750493435663
-1.8090000000000002       0.21192673004365334
-1.8090000000000002       0.19156431861399156
-1.8090000000000002       0.1769990397608769
-1.8090000000000002       0.1649046943760263
-1.7420000000000002       0.28898074035391963
-1.7420000000000002       0.24359847988632694
-1.7420000000000002       0.2141420140521366
-1.7420000000000002       0.19348505118020964
-1.7420000000000002       0.177912993088482
-1.7420000000000002       0.16645451313789209
-1.675                    0.2933167779242063
-1.675                    0.24642459557934188
-1.675                    0.21622885918373544
-1.675                    0.19498970459903758
-1.675                    0.17965160099823813
-1.675                    0.16767515121221818
-1.608                    0.29647288139945627
-1.608                    0.24942813694414187
-1.608                    0.218547970019537
-1.608                    0.19684506285138834
-1.608                    0.18096306916431917
-1.608                    0.16869298920881062
-1.541                    0.3006576256708561
-1.541                    0.2520224089025285
-1.541                    0.2201993863581064
-1.541                    0.19873216691510587
-1.541                    0.18244296818058736
-1.541                    0.16987801921029344
-1.474                    0.30435199900068627
-1.474                    0.2545758408367346
-1.474                    0.22258455076751862
-1.474                    0.20021151427691303
-1.474                    0.1834155127768621
-1.474                    0.1707031156001479
-1.4069999999999998       0.3072003652093833
-1.4069999999999998       0.25694145518672
-1.4069999999999998       0.22417812218944497
-1.4069999999999998       0.20178573840599803
-1.4069999999999998       0.18483111359265925
-1.4069999999999998       0.17174652702192347
-1.3400000000000003       0.3110011312706818
-1.3400000000000003       0.25948452772789893
-1.3400000000000003       0.2263128199196882
-1.3400000000000003       0.20328365032474177
-1.3400000000000003       0.18611314897189818
-1.3400000000000003       0.17300828865131485
-1.2730000000000001       0.313658693195464
-1.2730000000000001       0.2615906127187492
-1.2730000000000001       0.22808037122315006
-1.2730000000000001       0.20470953896110555
-1.2730000000000001       0.18711901529911212
-1.2730000000000001       0.17382680477849619
-1.2060000000000002       0.31646410633881056
-1.2060000000000002       0.26367109724377724
-1.2060000000000002       0.22979120506181494
-1.2060000000000002       0.2059810690091479
-1.2060000000000002       0.1880538569836585
-1.2060000000000002       0.17480061451299217
-1.139                    0.319355781792483
-1.139                    0.2657302102556817
-1.139                    0.23110115777780854
-1.139                    0.2070419758215996
-1.139                    0.18936264118261098
-1.139                    0.17535743741313667
-1.072                    0.32210590153739105
-1.072                    0.26784445823934344
-1.072                    0.2327026309372255
-1.072                    0.20827596246237146
-1.072                    0.19017694476567845
-1.072                    0.17612998746816935
-1.005                    0.3251080633876827
-1.005                    0.2695376996205336
-1.005                    0.23408510769298832
-1.005                    0.20927808035424014
-1.005                    0.19105800996148645
-1.005                    0.17673732792231162
-0.938                    0.3275294736487216
-0.938                    0.2712075720426364
-0.938                    0.2354881406543073
-0.938                    0.2103238680173912
-0.938                    0.1919108497896835
-0.938                    0.17763976455797956
-0.8709999999999999       0.32948824377235914
-0.8709999999999999       0.2727174260993014
-0.8709999999999999       0.23673128246505287
-0.8709999999999999       0.21143646600296603
-0.8709999999999999       0.1926695431761489
-0.8709999999999999       0.1784941731290577
-0.8039999999999998       0.33162408554039857
-0.8039999999999998       0.27386572808824666
-0.8039999999999998       0.23769529218392696
-0.8039999999999998       0.21222331799990865
-0.8039999999999998       0.19343989637005077
-0.8039999999999998       0.17904295948329205
-0.7369999999999998       0.3332540943804888
-0.7369999999999998       0.27554546684113285
-0.7369999999999998       0.23844492106550977
-0.7369999999999998       0.21295219629308165
-0.7369999999999998       0.19402102194627582
-0.7369999999999998       0.17940127782390314
-0.6699999999999997       0.3348746720388161
-0.6699999999999997       0.27701139274722436
-0.6699999999999997       0.23961456641736334
-0.6699999999999997       0.2137709373208647
-0.6699999999999997       0.19485749013415082
-0.6699999999999997       0.18007021061179376
-0.6029999999999996       0.3367648989811625
-0.6029999999999996       0.2781174053849653
-0.6029999999999996       0.24053804098699202
-0.6029999999999996       0.21459871003269734
-0.6029999999999996       0.1953845660660441
-0.6029999999999996       0.18063264992732597
-0.5359999999999996       0.33814533753856413
-0.5359999999999996       0.2793465992999902
-0.5359999999999996       0.2414861078297892
-0.5359999999999996       0.21536142653873921
-0.5359999999999996       0.1960792758601277
-0.5359999999999996       0.18122160916826946
-0.4690000000000004       0.3391612028206941
-0.4690000000000004       0.2802670659278736
-0.4690000000000004       0.24214836455261965
-0.4690000000000004       0.21577576269947396
-0.4690000000000004       0.19644196859313953
-0.4690000000000004       0.1815197287411727
-0.40200000000000036      0.3406097136602807
-0.40200000000000036      0.28098455977436987
-0.40200000000000036      0.24277537243102154
-0.40200000000000036      0.2162681893440037
-0.40200000000000036      0.19676303526027922
-0.40200000000000036      0.18191452315429266
-0.3350000000000003       0.3415474057231794
-0.3350000000000003       0.28149417008657185
-0.3350000000000003       0.24314913028157686
-0.3350000000000003       0.21692858655880604
-0.3350000000000003       0.19731824820108604
-0.3350000000000003       0.18207319183408996
-0.26800000000000024      0.34244634896657383
