% Model:              wave_0.5_直叶片2mm_倾斜0deg-不同间隙对比 - 副本.mph
% Version:            COMSOL 6.3.0.290
% Date:               Jun 10 2026, 21:13
% Dimension:          1
% Nodes:              966
% Expressions:        1
% Description:        全局
% theta*67 (rad)          Value
-5.36                     0.11546442468568396
-5.36                     0.11390375234553994
-5.36                     0.11240346075359964
-5.36                     0.11094972128648152
-5.36                     0.11002823400803086
-5.36                     0.10879137686548988
-5.293                    0.11620491550459164
-5.293                    0.11476728719603682
-5.293                    0.11317727309821157
-5.293                    0.11175985006013187
-5.293                    0.11053740649196186
-5.293                    0.10955184083761381
-5.226                    0.1169648608194197
-5.226                    0.11547710455329939
-5.226                    0.11387513864169485
-5.226                    0.11231046487289525
-5.226                    0.11130089593462776
-5.226                    0.1099934241476901
-5.159                    0.11773097329118869
-5.159                    0.11617293189920279
-5.159                    0.11461164048015925
-5.159                    0.11288531202262775
-5.159                    0.11192243822865651
-5.159                    0.11056145061297151
-5.092                    0.11857314361163611
-5.092                    0.11697485609360918
-5.092                    0.11523496269446769
-5.092                    0.11383341700159162
-5.092                    0.11245468744812634
-5.092                    0.11108621379540497
-5.0249999999999995       0.11949527381689501
-5.0249999999999995       0.1178636843543537
-5.0249999999999995       0.11627220035061442
-5.0249999999999995       0.11453897747571043
-5.0249999999999995       0.11293779008754287
-5.0249999999999995       0.11173787213671826
-4.958                    0.12038949883683746
-4.958                    0.11867756536529145
-4.958                    0.11688449090926874
-4.958                    0.1149165572803092
-4.958                    0.11345473098953543
-4.958                    0.11211929620368326
-4.891                    0.12132865970148053
-4.891                    0.11955437301954602
-4.891                    0.11768738037561206
-4.891                    0.11576250852421092
-4.891                    0.11442470642797926
-4.891                    0.11271969079263025
-4.824000000000001        0.12234202243000886
-4.824000000000001        0.12030885262657527
-4.824000000000001        0.1184641798681307
-4.824000000000001        0.1164282784071132
-4.824000000000001        0.11476242884856265
-4.824000000000001        0.11351640151580646
-4.757000000000001        0.1234625683889935
-4.757000000000001        0.12135382042117603
-4.757000000000001        0.11933617667127827
-4.757000000000001        0.1173352343463849
-4.757000000000001        0.1157541463059872
-4.757000000000001        0.11422568989425179
-4.69                     0.12456756728803327
-4.69                     0.12233501773893976
-4.69                     0.12034712381748594
-4.69                     0.11801163561561724
-4.69                     0.1163958205076862
-4.69                     0.11481716591893257
-4.623                    0.12579897542166585
-4.623                    0.12347729824868914
-4.623                    0.12112237366441862
-4.623                    0.11910396892374156
-4.623                    0.11726319347024962
-4.623                    0.11532276273300088
-4.556                    0.12712208233235922
-4.556                    0.12453340570452733
-4.556                    0.12252264736104533
-4.556                    0.11999162565517212
-4.556                    0.11780316838006387
-4.556                    0.11624685983806506
-4.489                    0.12856273554526285
-4.489                    0.12596462046007478
-4.489                    0.12350201562814747
-4.489                    0.12094113968165611
-4.489                    0.11879233355539909
-4.489                    0.11698902283155621
-4.422000000000001        0.12998140360104377
-4.422000000000001        0.12730420596235967
-4.422000000000001        0.12471940975205144
-4.422000000000001        0.12166268665535658
