% Model:              wave_0.5_直叶片2mm_倾斜0deg-不同间隙对比 - 副本.mph
% Version:            COMSOL 6.3.0.290
% Date:               Jun 16 2026, 10:17
% Dimension:          1
% Nodes:              966
% Expressions:        1
% Description:        全局
% theta*67 (rad)          Value
-5.36                     0.11542314653651148
-5.36                     0.11398192205438733
-5.36                     0.11226829685755753
-5.36                     0.11084403377583096
-5.36                     0.10972471080941265
-5.36                     0.10869746017737587
-5.293                    0.11618564353643772
-5.293                    0.1148342425339559
-5.293                    0.11322600990405626
-5.293                    0.11176356216389334
-5.293                    0.11031288470385676
-5.293                    0.10920282854067537
-5.226                    0.11699741165558085
-5.226                    0.11545351771776557
-5.226                    0.1137878695677764
-5.226                    0.11243446100977762
-5.226                    0.11100642221193677
-5.226                    0.10979309871358835
-5.159                    0.11775392215131232
-5.159                    0.11625984279653309
-5.159                    0.11442400894468695
-5.159                    0.11296818576301432
-5.159                    0.11150087566689398
-5.159                    0.10999476231138995
-5.092                    0.11858171416555546
-5.092                    0.11700761486153631
-5.092                    0.11489795984260032
-5.092                    0.11359791372252602
-5.092                    0.11233738372838042
-5.092                    0.1107680125523468
-5.0249999999999995       0.11939860087606795
-5.0249999999999995       0.11777972237738484
-5.0249999999999995       0.11603890944104515
-5.0249999999999995       0.11407634203481108
-5.0249999999999995       0.11285268177034176
-5.0249999999999995       0.11115249396314207
-4.958                    0.12039231049212581
-4.958                    0.11871106644535952
-4.958                    0.11675942001317108
-4.958                    0.11489436670135449
-4.958                    0.11338361865559492
-4.958                    0.11209769861925896
-4.891                    0.12134906833854033
-4.891                    0.11956785186877757
-4.891                    0.11736319336564366
-4.891                    0.11573733394985322
-4.891                    0.1139380609711588
-4.891                    0.11274493449589043
-4.824000000000001        0.12227217906620061
-4.824000000000001        0.12025691651956723
-4.824000000000001        0.11821449277221845
-4.824000000000001        0.1162573375240441
-4.824000000000001        0.11450908881426457
-4.824000000000001        0.11312203486226272
-4.757000000000001        0.12345847763488892
-4.757000000000001        0.12121231305751672
-4.757000000000001        0.1190139601100775
-4.757000000000001        0.11702708397801037
-4.757000000000001        0.11537756268198053
-4.757000000000001        0.11363021299756314
-4.69                     0.12450524137119118
-4.69                     0.12219985245483157
-4.69                     0.12002161431553957
-4.69                     0.11791430616027058
-4.69                     0.11615264356823964
-4.69                     0.11420534313883517
-4.623                    0.1257670506754943
-4.623                    0.12336121330819397
-4.623                    0.12086623614655757
-4.623                    0.11891400949843234
-4.623                    0.11699340819148202
-4.623                    0.11499478765569716
-4.556                    0.1270439625194393
-4.556                    0.1244349256309659
-4.556                    0.1220571015332574
-4.556                    0.11991337347247617
-4.556                    0.1175421722606074
-4.556                    0.11589327689608415
-4.489                    0.128360778089153
-4.489                    0.12578208003549446
-4.489                    0.12322205911869133
-4.489                    0.12065182671404749
-4.489                    0.11855370034587817
-4.489                    0.11664996314568782
-4.422000000000001        0.12981709187988186
-4.422000000000001        0.12712087829897414
-4.422000000000001        0.1241844297076888
-4.422000000000001        0.12186090624024301
-4.422000000000001        0.11905652853479606
-4.422000000000001        0.1173801532027954
-4.355                    0.1313585492686996
-4.355                    0.12830283277164514
-4.355                    0.12552062087998211
-4.355                    0.12259722441597942
-4.355                    0.12008996639891387
-4.355                    0.1179736894435253
-4.288                    0.13292623365953338
-4.288                    0.12967786835567696
-4.288                    0.126567710706506
-4.288                    0.12366264554763233
-4.288                    0.12101786131544515
-4.288                    0.11883890902180037
-4.221                    0.1346736090505037
-4.221                    0.13128224011202294
-4.221                    0.1277870310663181
-4.221                    0.12490165724234173
-4.221                    0.12200365187806493
-4.221                    0.11940969952502785
-4.154                    0.136455881282604
-4.154                    0.13277924977434297
-4.154                    0.12904409151677196
-4.154                    0.126173375800575
-4.154                    0.1231088834623742
-4.154                    0.12054395665203871
-4.087                    0.13831682881307625
-4.087                    0.13441232092598504
-4.087                    0.13047410132436812
-4.087                    0.12704500982404188
-4.087                    0.12406341831449172
-4.087                    0.12141338683176373
-4.02                     0.14042246944297695
-4.02                     0.1361598333264306
-4.02                     0.13187473292765645
-4.02                     0.12810284884660564
-4.02                     0.12482902156133686
-4.02                     0.1221932238448575
-3.953                    0.14258094352309436
-3.953                    0.13794450872072758
-3.953                    0.1335374088859601
-3.953                    0.1294012173245348
-3.953                    0.12623149006090445
-3.953                    0.12335592649761117
-3.886                    0.14497175839534718
-3.886                    0.139765658316626
