scenario,num_revs_high,method,target_snr_db,measured_snr_db,noise_ratio,repeat_id,seed,g_used_mm,gap_error_mm,f1_Hz,f2_Hz,A1_mm,A2_mm,mean_freq_error_Hz,mean_amp_error_mm,rmse,elapsed_s,is_success,f1_boundary_hit,f2_boundary_hit,freq_boundary_hit,a2_eta_dynamic,a2_cond_dynamic
integer_500_1300,4,C_same_gap_direct,10,10.0574287913091,0.0498463142268181,2,20362432,1,0,500.063914785683,1299.84146380325,0.237518860569401,0.170979492717272,0.111225491218107,0.0167303160739358,0.00558668025858392,0.1247167,1,0,0,0,NaN,NaN
integer_500_1300,4,A_blind_transfer,10,10.0202691853542,0.0498463142268181,3,20362433,NaN,NaN,500.608526303627,1299.97075206941,0.223529632890616,0.133082420177383,0.318887117107437,0.0216939734660006,0.00534447769399564,1.0361034,1,0,0,0,NaN,NaN
integer_500_1300,4,A4_sensorcv_alias,10,10.0202691853542,0.0498463142268181,3,20362433,NaN,NaN,500.608526303627,1299.97075206941,0.223529632890616,0.133082420177383,0.318887117107437,0.0216939734660006,0.00534447769399564,1.8271752,1,0,0,0,NaN,NaN
integer_500_1300,4,A2_constrained_varpro,10,10.0202691853542,0.0498463142268181,3,20362433,NaN,NaN,500.427540493584,1299.89382807914,0.251223293397032,0.144403521148681,0.26685620722057,0.0034098861241756,0.00556686213141093,0.5828864,1,0,0,0,0.965688768365559,2.14386550484467
integer_500_1300,4,A3_physics_template,10,10.0202691853542,0.0498463142268181,3,20362433,NaN,NaN,500.433578629475,1299.86358345389,0.251869630900425,0.143387780770827,0.28499758779455,0.00424092506479937,0.00557736875804236,1.3215066,1,0,0,0,0.965645625692282,2.13879286844857
integer_500_1300,4,B_gap_library_joint,10,10.0202691853542,0.0498463142268181,3,20362433,0.995243571372559,0.00475642862744075,500.445659918424,1299.85903410583,0.249785290031093,0.145287046474497,0.293312906295142,0.00246383174720501,0.00559919425150582,0.1741175,1,0,0,0,NaN,NaN
integer_500_1300,4,C_same_gap_direct,10,10.0202691853542,0.0498463142268181,3,20362433,1,0,500.48606694852,1299.84340478537,0.246189962034425,0.148152729706307,0.321331081574669,0.00282865412963432,0.0056055511794029,0.1174442,1,0,0,0,NaN,NaN
integer_500_1300,8,A_blind_transfer,10,10.0278936055263,0.0525432124279254,1,20363431,NaN,NaN,500.474780624328,1299.93550550023,0.254403595028225,0.142642359501322,0.269637562050633,0.00588061776345135,0.00568037693960954,1.6544573,1,0,0,0,NaN,NaN
integer_500_1300,8,A4_sensorcv_alias,10,10.0278936055263,0.0525432124279254,1,20363431,NaN,NaN,500.474780624328,1299.93550550023,0.254403595028225,0.142642359501322,0.269637562050633,0.00588061776345135,0.00568037693960954,2.3132821,1,0,0,0,NaN,NaN
integer_500_1300,8,A2_constrained_varpro,10,10.0278936055263,0.0525432124279254,1,20363431,NaN,NaN,500.201412918412,1299.95064066089,0.25748329230101,0.147846255688913,0.125386128760994,0.00481851830604851,0.00583494035280617,0.7906014,1,0,0,0,0.965933726262839,2.15359494810739
