scenario,num_revs_high,method,target_snr_db,freq_error_mean_Hz,freq_error_median_Hz,freq_error_p90_Hz,freq_error_std_Hz,amp_error_mean_mm,rmse_mean,elapsed_mean_s,gap_error_mean_mm,success_rate,boundary_hit_rate,num_trials
noninteger_520_1270,20,A_blind_transfer,10,41.6668126092309,24.9717411354279,65.1087245020437,28.9912349190763,0.035006840882946,0.00637644901403268,3.28738256666667,NaN,0,0,3
noninteger_520_1270,20,A4_low_locked_transfer,10,66.6628235314322,70.0601931317015,78.0693926508082,15.3913862906818,0.0692909578090507,0.0065304530877545,0.983192433333333,NaN,0,0,3
noninteger_520_1270,20,A5_warp_only_alias,10,49.9083710543534,49.7097925625465,50.3440727687108,0.524006448583223,0.103107628130771,0.00726702150298786,2.3857203,NaN,0,0,3
noninteger_520_1270,20,A6_frozen_high_template,10,8.37800921458127,0.131393165555608,20.0164149022796,14.3845062781852,0.111608058269078,0.00669367728998192,4.40300676666667,NaN,0.666666666666667,0,3
noninteger_520_1270,20,A7_dominant_aligned,10,0.063561484244398,0.0591986355337326,0.0930391098430505,0.0359553924157513,0.0824318651273748,0.0063520676248981,4.1882949,NaN,1,0,3
noninteger_520_1270,20,A2_constrained_varpro,10,25.0108522771581,25.0095118769465,25.0139540470721,0.00372747426173252,0.0546827375070618,0.00632695806287785,2.26909496666667,NaN,0,0,3
noninteger_520_1270,20,A3_physics_template,10,25.0107497126901,25.0092546271695,25.0139308710127,0.00382828142454374,0.0546811353750702,0.00632734163284502,2.78127533333333,NaN,0,0,3
noninteger_520_1270,20,B_gap_library_joint,10,0.0330361123094652,0.0291452530678953,0.049108364198014,0.0194122827331374,0.00426825628972659,0.00605622310734595,0.616021666666667,0.00625025781202981,1,0,3
noninteger_520_1270,20,C_same_gap_direct,10,0.034008859427748,0.0296398458390286,0.0536114817371981,0.0237148113519378,0.00415275765085311,0.00605603760813844,0.325458633333333,0,1,0,3
