scenario,num_revs_high,method,target_snr_db,measured_snr_db,noise_ratio,repeat_id,seed,g_used_mm,gap_error_mm,f1_Hz,f2_Hz,A1_mm,A2_mm,mean_freq_error_Hz,mean_amp_error_mm,rmse,elapsed_s,is_success,f1_boundary_hit,f2_boundary_hit,freq_boundary_hit,a2_eta_dynamic,a2_cond_dynamic
integer_500_1300,8,A7_dominant_aligned,10,10.0188686281431,0.0525432124279254,3,20363433,NaN,NaN,400.432573466117,1349.61690526272,0.0184142698248902,0.00466176760914671,74.5921658983009,0.188461981282982,0.00694638456411564,1.0859675,0,1,0,1,NaN,NaN
integer_500_1300,8,A8_async_hybrid,10,10.0188686281431,0.0525432124279254,3,20363433,NaN,NaN,500.359363233645,1299.68669893833,0.231842436119169,0.155681264730406,0.336332147657288,0.0119194143056184,0.00581977119235827,1.3362827,1,0,0,0,NaN,NaN
integer_500_1300,8,B_gap_library_joint,10,10.0188686281431,0.0525432124279254,3,20363433,0.991925877384053,0.0080741226159472,500.167912402133,1300.04571820922,0.25036935851101,0.157485069491844,0.106815305677969,0.00392721400142702,0.00600803307623813,0.2570112,1,0,0,0,NaN,NaN
integer_500_1300,8,C_same_gap_direct,10,10.0188686281431,0.0525432124279254,3,20363433,1,0,500.176987357679,1300.05305617383,0.249995937272811,0.155793048656853,0.115021765754022,0.00289855569202088,0.00599950016585394,0.1114871,1,0,0,0,NaN,NaN
integer_500_1300,20,A_blind_transfer,10,10.0142128977974,0.0543878235496969,1,20364431,NaN,NaN,500.039713733983,1299.78585935871,0.272602454938982,0.142016042102712,0.126927187638415,0.015293206418135,0.0059902543348321,3.4013761,1,0,0,0,NaN,NaN
integer_500_1300,20,A7_dominant_aligned,10,10.0142128977974,0.0543878235496969,1,20364431,NaN,NaN,400.194216380957,1250.45768767168,0.0286663286098944,0.0113435557136254,74.6740479736825,0.17999505783824,0.00717093962909101,3.6539665,0,1,0,1,NaN,NaN
integer_500_1300,20,A8_async_hybrid,10,10.0142128977974,0.0543878235496969,1,20364431,NaN,NaN,500.039713733983,1299.78585935871,0.272602454938982,0.142016042102712,0.126927187638415,0.015293206418135,0.0059902543348321,3.4016708,1,0,0,0,NaN,NaN
integer_500_1300,20,B_gap_library_joint,10,10.0142128977974,0.0543878235496969,1,20364431,0.992682390746641,0.00731760925335934,500.018714656673,1299.97240103652,0.253849005154483,0.145295956484245,0.023156810075335,0.00427652433511871,0.00601077531333394,0.5116392,1,0,0,0,NaN,NaN
integer_500_1300,20,C_same_gap_direct,10,10.0142128977974,0.0543878235496969,1,20364431,1,0,500.021744315908,1299.97209205206,0.250651738962485,0.147804070546911,0.0248261319263747,0.00142383420778662,0.00600873589283071,0.2814122,1,0,0,0,NaN,NaN
integer_500_1300,20,A_blind_transfer,10,10.0367266646139,0.0543878235496969,2,20364432,NaN,NaN,499.967050137663,1299.93255609069,0.245390114504578,0.149105650118442,0.0501968858242776,0.00275211768848974,0.00599153771719927,4.1129273,1,0,0,0,NaN,NaN
integer_500_1300,20,A7_dominant_aligned,10,10.0367266646139,0.0543878235496969,2,20364432,NaN,NaN,400.255317233281,1100.42365553268,0.013535434130906,0.0039802595140401,149.660513617019,0.191242153177527,0.00704634046310362,4.4343294,0,1,1,1,NaN,NaN
integer_500_1300,20,A8_async_hybrid,10,10.0367266646139,0.0543878235496969,2,20364432,NaN,NaN,499.967050137663,1299.93255609069,0.245390114504578,0.149105650118442,0.0501968858242776,0.00275211768848974,0.00599153771719927,4.1130428,1,0,0,0,NaN,NaN
integer_500_1300,20,B_gap_library_joint,10,10.0367266646139,0.0543878235496969,2,20364432,0.993747035915739,0.0062529640842609,499.991046501146,1299.98278593258,0.237349062922221,0.156755037080074,0.013083783137688,0.00970298707892626,0.00601366649658564,0.7683103,1,0,0,0,NaN,NaN
integer_500_1300,20,C_same_gap_direct,10,10.0367266646139,0.0543878235496969,2,20364432,1,0,499.98950216458,1299.99130291002,0.240789185970321,0.152277558487863,0.00959746270115147,0.00574418625877125,0.00601316555572385,0.4328061,1,0,0,0,NaN,NaN
integer_500_1300,20,A_blind_transfer,10,10.0205814410354,0.0543878235496969,3,20364433,NaN,NaN,499.798823880769,1300.02232845081,0.25958897617534,0.164475021135573,0.111752285020032,0.0120319986554564,0.00602485016402977,4.309267,1,0,0,0,NaN,NaN
integer_500_1300,20,A7_dominant_aligned,10,10.0205814410354,0.0543878235496969,3,20364433,NaN,NaN,400.591543992504,1151.43129195855,0.0132616001745569,0.00502212662565995,123.988582024471,0.190858136599892,0.00724080077714251,3.6549607,0,1,0,1,NaN,NaN
integer_500_1300,20,A8_async_hybrid,10,10.0205814410354,0.0543878235496969,3,20364433,NaN,NaN,499.798823880769,1300.02232845081,0.25958897617534,0.164475021135573,0.111752285020032,0.0120319986554564,0.00602485016402977,4.309341,1,0,0,0,NaN,NaN
integer_500_1300,20,B_gap_library_joint,10,10.0205814410354,0.0543878235496969,3,20364433,0.991455294748214,0.00854470525178619,499.953787888984,1299.97736802325,0.245070178695873,0.152261258117506,0.0344220438827278,0.00359553971081689,0.00608968731178279,0.6893001,1,0,0,0,NaN,NaN
integer_500_1300,20,C_same_gap_direct,10,10.0205814410354,0.0543878235496969,3,20364433,1,0,499.950731272721,1299.98059997258,0.244533291607685,0.152799446736997,0.0343343773490972,0.00413307756465614,0.0060864855786026,0.3664766,1,0,0,0,NaN,NaN
noninteger_520_1270,2,A_blind_transfer,10,10.0174844629271,0.0451499315837114,1,20461431,NaN,NaN,524.22053664286,1274.42426496974,0.245356641874527,0.161445868330451,4.32240080630191,0.00804461322796216,0.00455318030817326,0.5197128,0,0,0,0,NaN,NaN
noninteger_520_1270,2,A7_dominant_aligned,10,10.0174844629271,0.0451499315837114,1,20461431,NaN,NaN,517.28872038568,1311.7380771094,0.0150097472213304,0.00650915620879641,22.2246783618618,0.189240548284937,0.00647252304446404,0.637955,0,0,0,0,NaN,NaN
noninteger_520_1270,2,A8_async_hybrid,10,10.0174844629271,0.0451499315837114,1,20461431,NaN,NaN,524.22053664286,1274.42426496974,0.245356641874527,0.161445868330451,4.32240080630191,0.00804461322796216,0.00455318030817326,0.5197348,0,0,0,0,NaN,NaN
noninteger_520_1270,2,B_gap_library_joint,10,10.0174844629271,0.0451499315837114,1,20461431,0.994023888236056,0.00597611176394408,520.023782719278,1269.46187969256,0.259778220989342,0.171251147245374,0.280951513359867,0.0155146841173583,0.00494400262368843,0.1096302,1,0,0,0,NaN,NaN
noninteger_520_1270,2,C_same_gap_direct,10,10.0174844629271,0.0451499315837114,1,20461431,1,0,519.744710309183,1269.40153365356,0.260153798122396,0.173828516666552,0.426878018630589,0.016991157394474,0.00494823804197226,0.0575912,1,0,0,0,NaN,NaN
noninteger_520_1270,2,A_blind_transfer,10,10.0085909888908,0.0451499315837114,2,20461432,NaN,NaN,518.876044734861,1271.27171798455,0.253697415254803,0.159927404642874,1.19783662484326,0.00681240994883815,0.00436199029791445,0.6406442,0,0,0,0,NaN,NaN
noninteger_520_1270,2,A7_dominant_aligned,10,10.0085909888908,0.0451499315837114,2,20461432,NaN,NaN,526.030547101137,1292.94392530815,0.0247711132078479,0.00704539573052669,14.487236204643,0.184091745530813,0.00614410461370529,0.6089312,0,0,0,0,NaN,NaN
noninteger_520_1270,2,A8_async_hybrid,10,10.0085909888908,0.0451499315837114,2,20461432,NaN,NaN,518.876044734861,1271.27171798455,0.253697415254803,0.159927404642874,1.19783662484326,0.00681240994883815,0.00436199029791445,0.6406619,0,0,0,0,NaN,NaN
