% Model:              blade_不同形状_凹槽4mm_间隙1.5mm.mph
% Version:            COMSOL 6.3.0.290
% Date:               Dec 22 2025, 11:34
% Dimension:          1
% Nodes:              101
% Expressions:        1
% Description:        全局
% theta*67 (rad)          Value
-6.7                      0.14205938098383106
-6.566                    0.14496775069375142
-6.432                    0.14803740329165765
-6.298                    0.15120631302925933
-6.164                    0.15443642962915713
-6.030000000000001        0.15772920220176723
-5.896000000000001        0.1610656795944121
-5.7620000000000005       0.1643936194094102
-5.628                    0.167747622226342
-5.494000000000001        0.17103299488679424
-5.36                     0.174465404745654
-5.226000000000001        0.1775997074200765
-5.0920000000000005       0.18090459531923048
-4.958000000000001        0.1839439411877383
-4.824000000000001        0.1869244118040327
-4.69                     0.18974974568565675
-4.556                    0.1925435472838084
-4.422000000000001        0.1950506647498456
-4.288                    0.19741486025464913
-4.154000000000001        0.19973448786971865
-4.0200000000000005       0.20174070752867143
-3.886                    0.2035658212086687
-3.7520000000000007       0.20523661782942637
-3.6180000000000003       0.20675779168977582
-3.4840000000000004       0.2079924374211929
-3.35                     0.20909252881136825
-3.216                    0.21001615329343912
-3.0820000000000003       0.21073179069537715
-2.9480000000000004       0.21125097028406928
-2.814                    0.21159793414884928
-2.6800000000000006       0.2117962023874945
-2.5460000000000003       0.21173488044410155
-2.4120000000000004       0.21170295812537798
-2.278                    0.21134044824835413
-2.144                    0.21092303216549246
-2.01                     0.21038489530375395
-1.876                    0.2097599034379396
-1.7420000000000007       0.20897031883460876
-1.6080000000000005       0.20831549661553211
-1.4740000000000004       0.20758226326015672
-1.3400000000000003       0.20675841277624307
-1.2060000000000002       0.20598624897754214
-1.072                    0.20521142849787888
-0.938                    0.2043941755664985
-0.8040000000000007       0.20364627124632215
-0.6700000000000006       0.20318661762319035
-0.5360000000000005       0.20266422362419825
-0.40200000000000036      0.20215081167403956
-0.26800000000000024      0.20185998105915723
-0.13400000000000012      0.20154402802064253
0                         0.20163121632398662
0.13400000000000012       0.20161017905000167
0.26800000000000024       0.20173928717247955
0.4019999999999994        0.20203717320815875
0.5359999999999996        0.20256175580085697
0.6699999999999997        0.20318323444829559
0.8039999999999998        0.20378360895619624
0.938                     0.20443125871842144
1.072                     0.20528690565950555
1.2060000000000002        0.20602261487634474
1.3399999999999994        0.20680095668044027
1.4739999999999995        0.207577162576062
1.6079999999999997        0.20841353600039292
1.7419999999999998        0.2090425646850974
1.876                     0.2098561601589167
2.01                      0.21041624371916992
2.144                     0.21090334624426996
2.278                     0.21127751454925528
2.4120000000000004        0.21166778709266917
2.5460000000000003        0.21178580898886748
2.6800000000000006        0.21171343987547178
2.8140000000000005        0.21162914715043102
2.948000000000001         0.21130151811425454
3.081999999999999         0.21081740849699185
3.2159999999999993        0.21008595623643594
3.349999999999999         0.20915216194041678
3.4839999999999995        0.2081204830742191
3.6179999999999994        0.2068842067281565
3.752                     0.20531609394681424
3.8859999999999997        0.20370528687857561
4.02                      0.2017808290508893
4.154                     0.19973951281443944
4.288                     0.19752497869564098
4.422000000000001         0.1950778847510476
4.556                     0.19257080030764512
4.69                      0.18980285561177476
4.824000000000001         0.18701271243635828
4.958000000000001         0.18398777239510913
5.091999999999999         0.18080958270593195
5.225999999999999         0.17770247861075156
5.359999999999999         0.17443664251117635
5.493999999999999         0.17105934211381313
5.627999999999999         0.16770594913034764
5.762                     0.16441028110296763
5.896                     0.16106321662412068
6.029999999999999         0.15780946311797966
6.164                     0.15439002546133374
6.298                     0.1512496266091245
6.432                     0.1480796327263022
6.566                     0.14500905937870306
6.7                       0.14211472715917484
