% Model:              blade_不同形状_凹槽4mm_间隙1mm.mph
% Version:            COMSOL 6.3.0.290
% Date:               Dec 21 2025, 09:46
% Dimension:          1
% Nodes:              41
% Expressions:        1
% Description:        全局
% theta*67 (rad)          Value
-6.7                      0.15859846975512099
-6.365                    0.17152119481442862
-6.030000000000001        0.18562033836592812
-5.695                    0.20031232390765508
-5.36                     0.21511585865942667
-5.025                    0.22947917433529108
-4.69                     0.24268450234956512
-4.355                    0.2540030472082826
-4.0200000000000005       0.26322458440990204
-3.6850000000000005       0.27020695723550214
-3.35                     0.2749728514503888
-3.0150000000000006       0.27758588067395257
-2.6800000000000006       0.2780812354540172
-2.345                    0.27676204607099364
-2.01                     0.2735982485289947
-1.6750000000000005       0.2694261299462562
-1.3400000000000003       0.26470044102493157
-1.005                    0.2598198967302215
-0.6700000000000006       0.2558503173564628
-0.3350000000000003       0.2529730980631073
0                         0.25181473000625204
0.33499999999999935       0.2527320728831299
0.6699999999999997        0.2557394254108988
1.005                     0.25974536441667845
1.3399999999999994        0.26491228332333616
1.6749999999999996        0.269478870333698
2.01                      0.2736317640961454
2.345                     0.2767876089501308
2.6800000000000006        0.2780837898102744
3.014999999999999         0.2777466709231397
3.349999999999999         0.2751699387745924
3.6849999999999996        0.2704590428739978
4.02                      0.26318668977392234
4.355                     0.2539747153339051
4.69                      0.24266915964519759
5.025                     0.2295305777269668
5.359999999999999         0.215058435982289
5.694999999999999         0.2003483953017072
6.029999999999999         0.18559436779545238
6.365                     0.17145151677033754
6.7                       0.15847808466618576
